"Snapshot","User","Reason","Item","Day","Birth","Product_Line","Price","Has_Promo","Model","PNT","Sys_p90","Sys_p50","User_p90","User_p50","Sold","target"
2014-07-11,"retail_17","Must be in-stock","X17685",2014-07-27,2014-05-14,"P21","$37.93 ","N","ARIMA",0.357,1.47,0.395,0.625,0.5,0,1
2014-07-26,"retail_286","Seasonality","X484",2014-07-27,2012-07-25,"P6","$114.45 ","N","ARIMA",2.246,4.668,1.995,1.225,0.552,0,1
2014-07-26,"retail_286","Seasonality","X1141",2014-07-27,2011-12-23,"P6","$188.73 ","N","ARIMA",21.039,33.633,19.157,4.815,2.788,21,0
2014-07-03,"retail_190","Promotion Change","X17499",2014-07-27,2011-06-28,"P10","$18.36 ","Y","DLM",68.63,182.212,67.654,957.6,456,53,0
2014-07-11,"retail_311","Wide Distribution","X21287",2014-07-27,2013-05-08,"P28","$26.44 ","Y","ARIMA",0.83,3.602,1.038,39,13,0,0
2014-07-11,"retail_311","Wide Distribution","X40488",2014-07-27,2014-05-12,"P28","$20.00 ","N","ARIMA",0.418,2.458,0.653,6,2,3,1
2014-07-17,"retail_133","Wide Distribution","X25418",2014-07-27,2012-10-21,"P24","$4.69 ","N","ARIMA",182.455,304.026,187.553,200.018,200,219,0
2014-07-26,"retail_286","Seasonality","X1801",2014-07-27,2012-02-10,"P6","$130.42 ","N","ARIMA",8.105,13.566,5.924,5.101,2.356,7,0
2014-07-26,"retail_286","Seasonality","X149",2014-07-27,2011-12-27,"P6","$205.37 ","N","ARIMA",0.069,0.573,0.147,0.611,0.146,2,1
2014-07-10,"retail_286","Seasonality","X1546",2014-07-27,2012-05-06,"P6","$47.36 ","N","ARIMA",12.757,23.876,12.636,10.001,5.717,6,1
2014-07-11,"retail_17","Must be in-stock","X5025",2014-07-27,2012-04-28,"P21","$184.40 ","N","ARIMA",0.269,0.351,0.051,0.625,0.5,0,0
2014-07-15,"retail_286","Seasonality","X1647",2014-07-27,2012-01-24,"P6","$36.48 ","Y","ARIMA",15.388,28.039,16.426,156.39,63.19,14,0
2014-07-26,"retail_286","Seasonality","X1140",2014-07-27,2012-04-18,"P6","$165.58 ","N","ARIMA",11.345,19.752,11.997,16.061,8.655,12,0
2014-07-11,"retail_17","Must be in-stock","X10856",2014-07-27,2014-05-15,"P21","$27.71 ","N","ARIMA",0.981,5.716,1.986,2.188,1.75,3,0
2014-07-11,"retail_311","Wide Distribution","X31345",2014-07-27,2014-05-03,"P28","$41.32 ","N","ARIMA",2.625,6.254,2.15,9,3,1,0
2014-07-22,"retail_41","Must be in-stock","X7604",2014-07-27,2008-05-05,"P28","$59.56 ","N","ARIMA",3.634,7.807,3.374,30,13,11,1
2014-07-26,"retail_286","Seasonality","X789",2014-07-27,2012-06-15,"P6","$106.63 ","N","ARIMA",1.654,1.972,0.498,0.829,0.24,2,0
2014-07-11,"retail_311","Wide Distribution","X3224",2014-07-27,2009-11-02,"P28","$8.11 ","N","ARIMA",0.023,0.42,0.071,6,2,0,0
2014-07-11,"retail_311","Wide Distribution","X11949",2014-07-27,2010-01-02,"P28","$22.00 ","N","DLM",0.515,0.64,0.133,6,2,0,0
2014-07-11,"retail_17","Must be in-stock","X41819",2014-07-27,2014-05-08,"P21","$85.00 ","N","ARIMA",0.184,1.642,0.418,0.938,0.75,1,1
2014-07-10,"retail_286","Seasonality","X783",2014-07-27,2008-02-07,"P6","$17.80 ","N","ARIMA",69.224,124.653,67.797,91.57,54.4,55,1
2014-07-26,"retail_286","Seasonality","X230",2014-07-27,2006-09-19,"P6","$28.78 ","N","ARIMA",1.241,1.463,0.373,1.187,0.31,1,0
2014-07-11,"retail_17","Must be in-stock","X8743",2014-07-27,2012-05-28,"P21","$37.27 ","N","ARIMA",0.163,1.307,0.336,1.563,1.25,0,0
2014-07-26,"retail_286","Seasonality","X591",2014-07-27,2013-03-01,"P6","$177.75 ","N","ARIMA",9.429,15.612,6.14,4.807,2.347,2,1
2014-07-10,"retail_286","Seasonality","X336",2014-07-27,2012-01-10,"P6","$205.79 ","N","ARIMA",11.202,20.719,10.66,36.04,20,1,0
2014-07-26,"retail_286","Seasonality","X983",2014-07-27,2006-09-26,"P6","$118.27 ","N","ARIMA",0.56,1.036,0.316,0.571,0.168,0,1
2014-07-03,"retail_190","Promotion Change","X23498",2014-07-27,2012-07-27,"P10","$20.15 ","Y","ARIMA",16.573,30.126,17.184,112.2,51,11,0
2014-07-26,"retail_286","Seasonality","X1765",2014-07-27,2009-12-15,"P6","$123.42 ","N","ARIMA",10.012,16.98,6.685,7.017,3.387,2,1
2014-07-26,"retail_286","Seasonality","X835",2014-07-27,2010-10-21,"P6","$183.28 ","N","ARIMA",0.926,1.962,0.664,1.054,0.349,1,0
2014-07-11,"retail_311","Wide Distribution","X8246",2014-07-27,2010-02-12,"P28","$47.80 ","N","ARIMA",3.178,9.631,3.075,30,10,0,0
2014-07-26,"retail_286","Seasonality","X1830",2014-07-27,2006-02-16,"P6","$234.76 ","N","ARIMA",0.982,1.748,0.514,0.524,0.135,1,0
2014-07-11,"retail_17","Must be in-stock","X35159",2014-07-27,2014-05-12,"P21","$51.58 ","N","ARIMA",0.942,4.447,1.486,1.25,1,2,0
2014-07-11,"retail_17","Must be in-stock","X35043",2014-07-27,2014-02-07,"P21","$9.38 ","N","ARIMA",0.317,2.494,0.628,2.813,2.25,0,0
2014-07-26,"retail_286","Seasonality","X934",2014-07-27,2010-10-08,"P6","$109.51 ","N","ARIMA",3.48,6.875,3.029,2.019,0.849,5,0
2014-07-26,"retail_286","Seasonality","X101",2014-07-27,2011-10-03,"P6","$159.72 ","N","ARIMA",2.362,3.432,1.01,1.717,0.541,1,0
2014-07-26,"retail_286","Seasonality","X758",2014-07-27,2012-12-14,"P6","$80.77 ","N","ARIMA",96.823,161.366,98.671,96.197,53.749,119,0
2014-07-10,"retail_286","Seasonality","X208",2014-07-27,2004-08-28,"P6","$27.20 ","N","ARIMA",55.022,94.051,56.015,408.84,191.4,135,1
2014-07-07,"retail_41","New Item","X34086",2014-07-27,2013-10-23,"P28","$49.95 ","N","ARIMA",5.264,11.327,4.406,30,15,10,0
2014-07-26,"retail_286","Seasonality","X1808",2014-07-27,2002-09-18,"P6","$122.74 ","N","ARIMA",0.446,0.712,0.164,0.177,0.037,0,1
2014-07-26,"retail_286","Seasonality","X228",2014-07-27,2007-02-14,"P6","$112.71 ","N","ARIMA",0.701,1.856,0.617,1.479,0.485,0,1
2014-07-03,"retail_190","Promotion Change","X26551",2014-07-27,2013-01-27,"P10","$7.32 ","Y","ARIMA",3.323,9.134,3.437,37.2,12,0,0
2014-07-26,"retail_286","Seasonality","X164",2014-07-27,2012-06-30,"P6","$59.04 ","N","ARIMA",13.057,20.78,11.23,17.558,10.313,4,1
2014-07-18,"retail_190","?","X35371",2014-07-27,2013-12-20,"P10","$5.26 ","N","ARIMA",1.329,9.919,2.697,18,9,11,1
2014-07-10,"retail_286","Seasonality","X1659",2014-07-27,2013-02-08,"P6","$37.36 ","N","ARIMA",30.787,58.761,32.999,256.34,138,47,0
2014-07-03,"retail_190","Promotion Change","X6133",2014-07-27,2007-08-09,"P10","$24.40 ","Y","ARIMA",3.013,6.828,2.47,40.3,13,2,0
2014-07-26,"retail_286","Seasonality","X532",2014-07-27,2009-03-19,"P6","$156.63 ","N","ARIMA",1.082,1.758,0.555,0.731,0.237,0,1
2014-07-03,"retail_71","New Item","X18607",2014-07-27,2013-07-24,"P17","$31.50 ","N","ARIMA",0,0.393,0.029,24,8,17,1
2014-07-26,"retail_286","Seasonality","X1804",2014-07-27,2011-01-25,"P6","$107.55 ","N","ARIMA",4.245,5.148,1.664,0.908,0.324,0,1
2014-07-26,"retail_286","Seasonality","X1657",2014-07-27,2013-02-26,"P6","$84.49 ","Y","ARIMA",35.994,58.189,35.993,38.731,23.946,19,1
2014-07-11,"retail_311","Wide Distribution","X3578",2014-07-27,2014-05-13,"P28","$4.60 ","N","ARIMA",0.071,1.598,0.257,6,2,0,0
2014-07-03,"retail_190","Promotion Change","X15301",2014-07-27,2011-02-08,"P10","$38.78 ","N","ARIMA",0,1.239,0.414,102.3,33,0,0
2014-07-11,"retail_311","Wide Distribution","X38107",2014-07-27,2014-06-07,"P28","$12.89 ","N","ARIMA",0.249,0.672,0.124,6,2,0,0
2014-07-14,"retail_304","New Item","X18216",2014-07-27,2014-07-31,"P3","$17.27 ","N","NN",1.799,6.763,2.582,23.456,23.45,0,0
2014-07-26,"retail_286","Seasonality","X1476",2014-07-27,2012-02-10,"P6","$65.04 ","N","ARIMA",5.954,11.918,6.254,11.591,6.512,8,1
2014-07-11,"retail_311","Wide Distribution","X18625",2014-07-27,2011-12-08,"P28","$36.95 ","N","ARIMA",0.878,3.038,0.965,6,2,2,1
2014-07-03,"retail_71","New Item","X11756",2014-07-27,2013-07-06,"P17","$19.50 ","N","ARIMA",0.094,0.531,0.097,12,4,0,0
2014-07-11,"retail_311","Wide Distribution","X31718",2014-07-27,2014-06-10,"P28","$51.61 ","N","ARIMA",0.752,2.131,0.59,6,2,1,0
2014-07-26,"retail_286","Seasonality","X523",2014-07-27,2009-05-07,"P6","$65.21 ","N","ARIMA",0.278,1.053,0.308,0.584,0.148,1,0
2014-07-26,"retail_286","Seasonality","X1864",2014-07-27,2010-12-29,"P6","$180.13 ","N","ARIMA",1.27,1.646,0.452,0.416,0.123,1,0
2014-07-11,"retail_311","Wide Distribution","X37978",2014-07-27,2014-05-20,"P28","$103.28 ","N","ARIMA",15.112,33.508,11.562,42,14,10,0
2014-07-11,"retail_17","Must be in-stock","X33799",2014-07-27,2013-10-02,"P21","$9.80 ","N","ARIMA",4.555,13.038,5.56,6.25,5,8,0
2014-07-11,"retail_311","Wide Distribution","X37794",2014-07-27,2014-05-11,"P28","$9.99 ","N","ARIMA",0.669,3.115,0.817,6,2,4,1
2014-07-11,"retail_311","Wide Distribution","X25478",2014-07-27,2014-06-04,"P28","$50.00 ","N","ARIMA",3.165,8.05,2.408,63,21,1,0
2014-07-26,"retail_286","Seasonality","X1203",2014-07-27,2012-09-19,"P6","$188.26 ","N","ARIMA",4.153,4.495,1.405,1.061,0.354,0,1
2014-07-11,"retail_311","Wide Distribution","X35982",2014-07-27,2014-06-10,"P28","$65.00 ","N","ARIMA",0.836,1.67,0.482,6,2,6,1
2014-07-26,"retail_286","Seasonality","X754",2014-07-27,2011-10-07,"P6","$86.98 ","N","ARIMA",20.45,32.577,15.419,20.035,10.755,9,1
2014-07-11,"retail_17","Must be in-stock","X27699",2014-07-27,2013-03-23,"P21","$156.09 ","N","ARIMA",0.083,0.355,0.056,0.313,0.25,0,0
2014-07-10,"retail_286","Seasonality","X636",2014-07-27,2011-06-23,"P6","$23.21 ","N","ARIMA",140.887,226.013,140.883,130.48,81.4,81,1
2014-07-26,"retail_286","Seasonality","X1772",2014-07-27,2006-04-21,"P6","$169.82 ","N","ARIMA",1.898,1.947,0.47,0.684,0.19,0,1
2014-07-26,"retail_286","Seasonality","X413",2014-07-27,2009-02-18,"P6","$49.99 ","N","ARIMA",2.893,4.812,1.852,4.427,1.739,4,0
2014-07-26,"retail_286","Seasonality","X836",2014-07-27,2010-08-28,"P6","$87.64 ","N","ARIMA",0.789,1.906,0.668,1.541,0.487,2,0
2014-07-11,"retail_17","Must be in-stock","X8208",2014-07-27,2013-09-12,"P21","$171.66 ","N","ARIMA",0.678,1.26,0.332,0.938,0.75,1,1
2014-07-20,"retail_174","?","X22681",2014-07-27,2012-06-06,"P12","$8.20 ","N","ARIMA",0.161,1.745,0.413,10,5,0,0
2014-07-11,"retail_17","Must be in-stock","X23075",2014-07-27,2013-09-01,"P21","$97.99 ","N","ARIMA",0.066,0.282,0.04,0.313,0.25,0,0
2014-07-26,"retail_286","Seasonality","X438",2014-07-27,1995-02-23,"P6","$44.95 ","N","ARIMA",0.589,1.306,0.385,0.454,0.126,0,1
2014-07-26,"retail_286","Seasonality","X1519",2014-07-27,2013-01-18,"P6","$87.82 ","N","ARIMA",1.245,2.659,0.939,1.377,0.449,1,0
2014-07-26,"retail_286","Seasonality","X472",2014-07-27,2011-07-01,"P6","$102.10 ","N","ARIMA",3.023,5.009,1.812,1.741,0.625,1,1
2014-07-11,"retail_17","Must be in-stock","X27698",2014-07-27,2013-03-24,"P21","$84.45 ","N","ARIMA",0.083,0.355,0.056,0.313,0.25,0,0
2014-07-26,"retail_286","Seasonality","X1208",2014-07-27,2012-12-22,"P6","$134.97 ","N","ARIMA",2.017,3.864,1.326,1.198,0.434,2,0
2014-07-24,"retail_321","?","X12002",2014-07-27,2014-05-04,"P11","$7.99 ","N","ARIMA",4.841,26.746,7.766,12,10,3,1
2014-07-26,"retail_286","Seasonality","X935",2014-07-27,2011-01-06,"P6","$254.83 ","N","ARIMA",0.984,1.504,0.482,0.458,0.141,0,1
2014-07-26,"retail_286","Seasonality","X184",2014-07-27,2013-01-25,"P6","$239.58 ","N","ARIMA",10.363,18.488,8.758,13.878,7.731,11,0
2014-07-11,"retail_17","Must be in-stock","X15523",2014-07-27,2011-06-09,"P21","$88.99 ","N","ARIMA",0.333,2.9,0.791,0.625,0.5,1,0
2014-07-11,"retail_311","Wide Distribution","X2246",2014-07-27,2014-06-23,"P28","$4.87 ","N","ARIMA",0.614,1.548,0.428,9,3,5,1
2014-07-26,"retail_286","Seasonality","X985",2014-07-27,2008-01-23,"P6","$94.67 ","N","ARIMA",0.496,1.028,0.283,0.792,0.213,0,1
2014-07-11,"retail_311","Wide Distribution","X2247",2014-07-27,2014-06-25,"P28","$4.87 ","N","ARIMA",0.611,1.196,0.295,6,2,2,1
2014-07-26,"retail_286","Seasonality","X27",2014-07-27,2002-04-09,"P6","$228.98 ","N","ARIMA",2.798,5.012,1.726,2.609,0.985,2,0
2014-07-26,"retail_286","Seasonality","X143",2014-07-27,2011-02-15,"P6","$220.43 ","N","ARIMA",4.899,6.201,2.084,2.579,0.981,1,1
2014-07-26,"retail_286","Seasonality","X1499",2014-07-27,2012-05-02,"P6","$78.71 ","N","DLM",2.185,3.876,1.314,2.482,0.94,0,1
2014-07-10,"retail_286","Seasonality","X1168",2014-07-27,2009-09-20,"P6","$16.79 ","N","ARIMA",43.906,74.419,44.63,64.97,40.4,40,1
2014-07-26,"retail_286","Seasonality","X1485",2014-07-27,2009-12-22,"P6","$160.99 ","N","ARIMA",1.398,2.515,0.803,0.252,0.08,1,0
2014-07-26,"retail_286","Seasonality","X1369",2014-07-27,2012-12-22,"P6","$154.65 ","N","ARIMA",4.542,7.043,2.585,3.955,1.669,2,1
2014-07-02,"retail_190","?","X16575",2014-07-27,2011-09-29,"P10","$11.97 ","N","DLM",0.031,1.551,0.406,2906.2,1321,0,0
2014-07-26,"retail_286","Seasonality","X1167",2014-07-27,2004-08-17,"P6","$52.12 ","N","ARIMA",0,0.573,0.103,0.91,0.152,0,0
2014-07-11,"retail_17","Must be in-stock","X31229",2014-07-27,2013-10-01,"P21","$479.00 ","N","ARIMA",0.08,0.33,0.052,0.313,0.25,0,0
2014-07-11,"retail_17","Must be in-stock","X26496",2014-07-27,2014-01-18,"P21","$5.04 ","N","ARIMA",17.503,31.547,15.966,23.75,19,18,1
2014-07-11,"retail_17","Must be in-stock","X13304",2014-07-27,2013-11-21,"P21","$136.03 ","N","ARIMA",1.828,7.343,2.422,5.625,4.5,4,1
2014-07-10,"retail_286","Seasonality","X872",2014-07-27,2001-11-09,"P6","$2.19 ","N","DLM",103.521,178.539,103.859,164.99,97.1,122,0
2014-07-10,"retail_286","Seasonality","X784",2014-07-27,2011-12-13,"P6","$55.17 ","N","ARIMA",32.683,57.825,33.6,33.582,20.805,69,0
2014-07-11,"retail_311","Wide Distribution","X2968",2014-07-27,2011-06-09,"P28","$16.40 ","N","ARIMA",0.347,1.783,0.498,33,11,2,0
2014-07-26,"retail_286","Seasonality","X2",2014-07-27,2002-07-24,"P6","$102.95 ","N","ARIMA",0,0.438,0.088,0.067,0.012,0,1
2014-07-26,"retail_286","Seasonality","X186",2014-07-27,2013-03-06,"P6","$104.57 ","N","ARIMA",1.788,2.836,0.848,1.542,0.515,0,1
2014-07-26,"retail_286","Seasonality","X1020",2014-07-27,2011-08-23,"P6","$193.92 ","N","ARIMA",3.577,4.659,1.371,2.569,0.824,1,1
2014-07-11,"retail_311","Wide Distribution","X6941",2014-07-27,2011-03-17,"P28","$28.48 ","N","ARIMA",0.031,1.007,0.216,6,2,0,0
2014-07-11,"retail_311","Wide Distribution","X2599",2014-07-27,2011-01-10,"P28","$18.01 ","N","ARIMA",1.808,6.212,2.165,6,2,5,0
2014-07-26,"retail_286","Seasonality","X1342",2014-07-27,2012-12-22,"P6","$133.47 ","N","ARIMA",4.932,7.288,2.6,2.211,0.934,2,1
2014-07-26,"retail_286","Seasonality","X310",2014-07-27,2011-05-11,"P6","$198.69 ","N","ARIMA",7.355,9.085,3.011,3.014,1.158,0,1
2014-07-26,"retail_286","Seasonality","X753",2014-07-27,2011-03-25,"P6","$79.07 ","N","ARIMA",35.197,56.16,30.463,13.391,8.182,21,0
2014-07-26,"retail_286","Seasonality","X763",2014-07-27,2009-08-14,"P6","$295.75 ","N","ARIMA",1.839,2.98,0.963,0.638,0.224,1,0
2014-07-26,"retail_286","Seasonality","X139",2014-07-27,2011-05-28,"P6","$79.92 ","N","ARIMA",6.233,8.268,2.698,2.009,0.771,1,1
2014-07-26,"retail_286","Seasonality","X479",2014-07-27,2011-02-23,"P6","$73.04 ","N","ARIMA",1.876,3.186,1.043,2.003,0.737,0,1
2014-07-26,"retail_286","Seasonality","X704",2014-07-27,2012-01-24,"P6","$144.89 ","N","DLM",2.748,4.219,1.314,1.743,0.633,1,1
2014-07-26,"retail_286","Seasonality","X1405",2014-07-27,2008-12-02,"P6","$82.56 ","N","ARIMA",5.54,7.504,2.709,4.3,1.782,0,1
2014-07-11,"retail_311","Wide Distribution","X42787",2014-07-27,2014-05-28,"P28","$209.95 ","N","ARIMA",1.412,4.485,1.311,39,13,6,0
2014-07-26,"retail_286","Seasonality","X1300",2014-07-27,2012-12-22,"P6","$148.76 ","N","ARIMA",4.194,5.547,1.899,3.628,1.397,4,0
2014-07-11,"retail_17","Must be in-stock","X33537",2014-07-27,2013-10-25,"P21","$89.00 ","N","ARIMA",0.871,3.601,1.052,4.375,3.5,1,0
2014-07-26,"retail_286","Seasonality","X950",2014-07-27,2010-05-31,"P6","$269.15 ","","ARIMA",5.838,9.301,3.465,1.604,0.797,0,1
2014-07-26,"retail_286","Seasonality","X1276",2014-07-27,2011-12-23,"P6","$214.73 ","","ARIMA",0.669,1.298,0.36,0.528,0.143,0,1
2014-07-26,"retail_286","Seasonality","X875",2014-07-27,2008-06-17,"P6","$208.73 ","","ARIMA",1.552,2.177,0.615,0.29,0.094,0,1
2014-07-26,"retail_286","Seasonality","X67",2014-07-27,2012-01-14,"P6","$65.26 ","","ARIMA",2.85,4.473,1.606,1.449,0.555,0,1
2014-07-26,"retail_286","Seasonality","X888",2014-07-27,2010-01-04,"P6","$178.83 ","","ARIMA",1.202,1.548,0.437,0.3,0.09,1,0
2014-07-26,"retail_286","Seasonality","X1402",2014-07-27,2008-08-26,"P6","$62.68 ","","ARIMA",0.572,1.795,0.617,1.024,0.325,0,1
2014-07-03,"retail_190","Promotion Change","X3962",2014-07-27,2005-12-05,"P10","$42.15 ","","ARIMA",24,52.266,24.205,305.8,139,29,0
2014-07-26,"retail_286","Seasonality","X807",2014-07-27,2005-03-31,"P6","$154.02 ","","ARIMA",0.387,1.987,0.531,0.33,0.088,0,1
2014-07-11,"retail_311","Wide Distribution","X15928",2014-07-27,2011-03-20,"P28","$43.99 ","","ARIMA",12.642,27.608,12.521,27,9,12,0
2014-07-26,"retail_286","Seasonality","X73",2014-07-27,2007-05-11,"P6","$49.31 ","","ARIMA",0.557,1.485,0.437,0.32,0.091,2,0
2014-07-26,"retail_286","Seasonality","X530",2014-07-27,2008-10-28,"P6","$86.26 ","","ARIMA",0.464,1.989,0.453,0.343,0.107,0,1
2014-07-03,"retail_190","Promotion Change","X2376",2014-07-27,2006-05-03,"P10","$8.00 ","","ARIMA",138.214,256.923,127.847,315,150,137,0
2014-07-11,"retail_17","Must be in-stock","X37249",2014-07-27,2014-02-27,"P21","$15.31 ","","ARIMA",0.117,1.239,0.281,0.938,0.75,0,0
2014-07-26,"retail_286","Seasonality","X619",2014-07-27,2011-12-04,"P6","$94.73 ","","ARIMA",10.969,16.329,6.466,4.795,2.212,1,1
2014-07-10,"retail_286","Seasonality","X1616",2014-07-27,2009-10-01,"P6","$14.39 ","","ARIMA",18.324,34.643,19.329,96.54,52.4,27,0
2014-07-26,"retail_286","Seasonality","X303",2014-07-27,2012-02-29,"P6","$105.65 ","","ARIMA",5.626,9.263,3.638,6.483,3.009,0,1
2014-07-26,"retail_286","Seasonality","X255",2014-07-27,2007-06-25,"P6","$127.91 ","","ARIMA",0.674,0.812,0.184,0.509,0.1,0,1
2014-07-26,"retail_286","Seasonality","X1433",2014-07-27,2005-08-30,"P6","$183.49 ","","ARIMA",1.12,1.79,0.556,1.238,0.349,0,1
2014-07-02,"retail_190","?","X9209",2014-07-27,2009-12-28,"P10","$14.90 ","","ARIMA",4.493,14.977,6.232,675.4,307,11,0
2014-07-26,"retail_286","Seasonality","X822",2014-07-27,2003-03-20,"P6","$109.10 ","","ARIMA",0.507,0.897,0.229,0.579,0.143,0,1
2014-07-11,"retail_17","Must be in-stock","X4328",2014-07-27,2008-08-13,"P21","$16.08 ","","ARIMA",0.112,0.652,0.129,0.313,0.25,0,0
2014-07-14,"retail_273","Promotion Change","X6160",2014-07-27,2007-08-16,"P10","$15.84 ","","ARIMA",9.597,28.859,11.382,20,15,13,1
2014-07-11,"retail_311","Wide Distribution","X45310",2014-07-27,2014-06-27,"P28","$25.99 ","","ARIMA",15.458,52.838,14.722,123,41,4,0
2014-07-26,"retail_286","Seasonality","X295",2014-07-27,2012-01-10,"P6","$133.42 ","","ARIMA",13.811,22.697,13.811,4.541,2.701,10,0
2014-07-11,"retail_311","Wide Distribution","X36102",2014-07-27,2013-11-05,"P28","$50.00 ","","ARIMA",0.353,2.495,0.667,6,2,4,1
2014-07-26,"retail_286","Seasonality","X1768",2014-07-27,2011-12-08,"P6","$125.72 ","","ARIMA",6.776,17.604,8.724,5.345,2.495,5,1
2014-07-26,"retail_286","Seasonality","X61",2014-07-27,2008-10-24,"P6","$221.06 ","","ARIMA",3.297,4.792,1.501,1.763,0.579,1,1
2014-07-03,"retail_190","Promotion Change","X3976",2014-07-27,2006-01-31,"P10","$41.98 ","","ARIMA",38.18,69.42,38.026,475.2,216,25,0
2014-07-26,"retail_286","Seasonality","X1815",2014-07-27,2012-12-28,"P6","$121.34 ","","ARIMA",7.201,11.222,4.168,4.235,1.857,1,1
2014-07-11,"retail_17","Must be in-stock","X23313",2014-07-27,2012-06-29,"P21","$25.36 ","","ARIMA",0.305,1.671,0.415,1.563,1.25,0,0
2014-07-11,"retail_17","Must be in-stock","X37930",2014-07-27,2014-05-05,"P21","$179.99 ","","ARIMA",2.669,10.874,4.108,2.188,1.75,5,0
2014-07-26,"retail_286","Seasonality","X258",2014-07-27,2007-06-15,"P6","$115.69 ","","ARIMA",8.34,13.319,5.087,2.717,1.279,2,1
2014-07-03,"retail_190","Promotion Change","X28694",2014-07-27,2013-04-24,"P10","$5.39 ","","ARIMA",24.163,49.647,21.217,145.7,47,20,0
2014-07-26,"retail_286","Seasonality","X869",2014-07-27,2006-10-06,"P6","$188.96 ","","ARIMA",0.237,0.988,0.237,0.395,0.114,0,1
2014-07-26,"retail_286","Seasonality","X613",2014-07-27,2010-10-15,"P6","$63.11 ","","ARIMA",3.518,9.725,4.869,1.279,0.518,0,1
2014-07-11,"retail_17","Must be in-stock","X7013",2014-07-27,2014-01-27,"P21","$67.40 ","","ARIMA",0.071,0.276,0.035,0.313,0.25,0,0
2014-07-11,"retail_17","Must be in-stock","X2865",2014-07-27,2008-11-01,"P21","$5.60 ","","ARIMA",0.348,3.486,0.945,17.5,14,0,0
2014-07-11,"retail_17","Must be in-stock","X39541",2014-07-27,2014-04-24,"P21","$7.72 ","","ARIMA",5.22,39.17,11.516,10,8,22,0
2014-07-26,"retail_286","Seasonality","X561",2014-07-27,2011-02-19,"P6","$91.69 ","","ARIMA",0.591,1.224,0.388,0.61,0.184,3,0
2014-07-26,"retail_286","Seasonality","X837",2014-07-27,2010-10-08,"P6","$136.43 ","","ARIMA",8.725,14.083,5.768,6.091,3.047,2,1
2014-07-26,"retail_286","Seasonality","X128",2014-07-27,2010-10-12,"P6","$131.34 ","","ARIMA",1.324,1.499,0.357,0.781,0.189,0,1
2014-07-26,"retail_286","Seasonality","X173",2014-07-27,2012-09-12,"P6","$176.83 ","","ARIMA",0.516,6.05,2.229,0.651,0.197,1,1
2014-07-26,"retail_286","Seasonality","X1792",2014-07-27,2011-10-05,"P6","$108.99 ","","ARIMA",2.545,5.03,2.032,0.638,0.213,0,1
2014-07-26,"retail_286","Seasonality","X1188",2014-07-27,2011-05-31,"P6","$171.10 ","","ARIMA",0.571,1.367,0.412,0.418,0.108,2,0
2014-07-26,"retail_286","Seasonality","X490",2014-07-27,2012-01-10,"P6","$39.47 ","","ARIMA",13.765,20.102,7.883,9.248,4.375,2,1
2014-07-11,"retail_17","Must be in-stock","X29633",2014-07-27,2013-07-01,"P21","$342.99 ","","ARIMA",0.245,0.432,0.075,0.313,0.25,0,0
2014-07-26,"retail_286","Seasonality","X1388",2014-07-27,2005-01-14,"P6","$52.07 ","","ARIMA",1.531,2.988,0.997,2.113,0.746,0,1
2014-07-11,"retail_311","Wide Distribution","X36559",2014-07-27,2014-06-10,"P28","$11.94 ","","DLM",5.021,11.118,3.881,9,3,8,0
2014-07-26,"retail_286","Seasonality","X1324",2014-07-27,2012-12-22,"P6","$163.97 ","","ARIMA",3.884,5.137,1.466,1.309,0.425,3,0
2014-07-26,"retail_286","Seasonality","X1434",2014-07-27,2012-06-01,"P6","$149.72 ","","ARIMA",0.364,1.422,0.426,0.357,0.091,1,0
2014-07-26,"retail_286","Seasonality","X147",2014-07-27,2012-10-13,"P6","$45.15 ","","ARIMA",5.756,10.609,4.281,6.1,2.453,5,0
2014-07-11,"retail_311","Wide Distribution","X20997",2014-07-27,2014-06-18,"P28","$12.97 ","","DLM",0.172,1.267,0.311,6,2,6,1
2014-07-11,"retail_311","Wide Distribution","X5913",2014-07-27,2011-11-11,"P28","$7.91 ","","ARIMA",6.282,11.704,5.006,105,35,31,1
2014-07-26,"retail_286","Seasonality","X1239",2014-07-27,2012-04-06,"P6","$182.33 ","","ARIMA",2.108,3.702,1.292,0.598,0.232,0,1
2014-07-11,"retail_334","Promotion Change","X32849",2014-07-27,2013-08-08,"P13","$665.91 ","","ARIMA",21.264,44.814,22.551,300,250,340,1
